"","p_value_mix_compsym"
"CDCA2",0.277374575943503
"TCP1",0.075157997262495
"RAB31",0.000586238175026127
"GTPBP8",0.00716072585353356
"GABBR2",0.876410594120898
"STX1B",0.455672195351814
"RDH13",0.450338548594897
"PPP2R2B",0.000891417597169523
"ASPSCR1",0.0439775075066199
"SUCLA2",0.620324193280816
"PAQR4",0.773390459188729
"CSRP2",0.127782146730173
"WFDC1",0.994486927510747
"TTC17",0.739158872746764
"EAPP",0.88289748312756
"DDB2",0.845000184688319
"CLCN3",0.502801816336029
"DESI2",0.310430610496535
"PFKFB3",0.00520403028331296
"RIN1",0.414844381233275
"NEK6",0.204213442335781
"RNH1",0.486422150289423
"CHRM4",0.654689405840976
"ACADL",0.500902228618545
"SNORA7B",0.98502987840708
"PTPRE",0.00143944203410755
"HCG4",0.00242342318813006
"CCIN",0.895614788294369
"ADAMTS12",0.73384565114498
"GAD1",0.209127562724929
"OR11G2",0.711053210611863
"PER3",0.950324567278016
"AMH",0.952006028545358
"RFWD2",0.0134779216022373
"TREH",0.752192010600008
"LINC00905",0.554747760235155
"MRPL30",0.641189819541044
"WBP11",0.965640600297882
"SMIM10L2B",0.507147701530173
"SH3RF2",0.605627846201381
"TMF1",0.5311233404889
"USP31",0.424943560579883
"PQLC2L",0.799262115027832
"SIAH1",0.882599215520933
"NDUFB8",0.0255197006439511
"TRIP4",0.562482075894701
"ZBTB41",0.287009836529612
"CLDN14",0.040078632814757
"CSF2RA",0.000621282911831962
"CLCF1",0.527719367026677
"SHMT2",0.0101366582184203
"HLA-DQB1",0.285350893455002
"ZNF224",0.693220141473965
"TLE6",0.647313600188399
"XKR4",0.439864820768019
"KLHDC7B",0.807561683789535
"PKP4",0.0263740352756534
"SPTBN1",0.160084042158765
"SRM",0.500359778389985
"SEPT6",0.145460127568576
"CHRND",0.394294303151056
"PGAM1",0.920672766320939
"LSM12",0.106859621872501
"FAM208A",0.994187449927843
"THAP6",0.963485345550967
"ACSM1",0.711327668257784
"FLOT1",0.00464116252067527
"GRAMD2",0.311489889427686
"DGKA",0.0177035607631188
"ARF1",0.0181845282688989
"ZBTB45",0.837544106966298
"RBM34",0.310224801777457
"PFDN6",0.198642814166378
"ARRDC1",0.844961924310914
"KIAA0754",0.101644826197395
"TMEM8C",0.758149853911751
"POLR2J3",0.222944287499173
"KIAA0408",0.425795222221624
"LEPROT",0.407760759820774
"DIAPH1",0.450468915145361
"FSTL4",0.171203155761609
"APOBEC3D",0.282908123859802
"MAFA",0.0346093607502372
"CD151",0.646412183473604
"TVP23B",0.505811280372942
"C2orf42",0.64300778262391
"C1orf53",0.0494638989746393
"FLVCR1",0.483449841543982
"DDIT4",0.240168196258795
"C20orf85",0.178988518384969
"TBC1D7",0.211671567773999
"ARSD",0.439663960767534
"LZIC",0.67145601918456
"LILRA3",0.0140532112066031
"RRP7A",0.649638030974109
"ZMYM2",0.981410533212118
"BANK1",0.00289785299620502
"PPP4R3B",0.562874066836783
"DET1",0.193151505850578
"SNHG4",0.0479950321861653
"VCL",0.244813157590354
"IRAK3",0.0221503917814983
"LGALS7",0.696828396679595
"TFDP1",0.401841891183717
"NATD1",0.639105938546362
"VIL1",0.527324161855234
"FAM129B",0.0983144337228918
"CENPJ",0.916661177703924
"HIGD1A",0.172995622300637
"RAPGEF4",0.359477321683215
"CTF1",0.692332723527773
"PRRG4",0.00295129366040657
"TNFRSF6B",0.725576018273262
"ANKRD12",0.544404496852289
"CNTN1",0.999507161472756
"CSF2",0.694442673681068
"APEX1",0.0514735652533435
"SLIRP",0.0342967871476958
"METTL6",0.659377873434243
"CDAN1",0.590290068025333
"BTK",0.722667897535248
"AGPAT5",0.700092851815613
"WDR92",0.672429832775194
"SLC25A43",0.329049407107079
"TCP11",0.256881540684645
"MATN4",0.32862771154191
"ISY1",0.943185936877376
"RCN2",0.175033428304504
"PRKCZ",0.0309489272890514
"TBC1D13",0.472631520361208
"ZNF862",0.304246412771677
"SP3",0.873100392677793
"ORMDL3",0.0711960038708952
"C19orf67",0.00237350552336081
"ZNF248",0.0754855177214939
"RANGAP1",0.214735676672491
"DCTN2",0.551904092832722
"MDP1",0.0905532466489782
"IFNL2",0.72784428626267
"RABL3",0.196142197972165
"VPS33A",0.334869146437964
"CCDC59",0.0315016937993119
"ANXA7",0.318792995811282
"CNNM3",0.480986097307197
"PDSS2",0.413382119072495
"DNAJA3",0.0140097184028721
"ZNF358",0.253980192005209
"MX1",0.000687529559261904
"HIST1H4K",0.0588990913653739
"AARS",0.453379800510808
"GFRA4",0.729903370077271
"ZRANB2",0.392484391196633
"LRPPRC",0.157720539099979
"COX7A1",0.785446556296923
"AP2S1",0.74045806126966
"PTP4A3",0.000337519592953319
"SOD1",0.000548414891476345
"FCER2",0.690669560595045
"COMMD5",0.814925708661628
"C10orf35",0.11238214968747
"HTN1",0.142144103959861
"MED23",0.257161628956719
"AKR1C1",0.71482318762332
"C3",0.925496367802959
"CXCR1",0.000160379341227344
"GALNT10",0.593902636537527
"MAP7D3",0.17459576139117
"C1GALT1",0.205581943014373
"PNPLA7",0.0239104875550587
"PPP2R3C",0.985877776633716
"SQSTM1",0.267756515027524
"PUS1",0.132439651474013
"APC",0.922386033218101
"AMBRA1",0.185687044848814
"USPL1",0.231728315281123
"PKN1",0.593160786748317
"GPBP1L1",0.191093728137112
"OTOP3",0.798378221349103
"OR5K2",0.334782398149371
"LPAR2",0.00517381848294108
"EVI2A",0.756830354233415
"ZNF208",0.948233163886996
"CA2",0.868069244401183
"GPSM3",0.0830240594658507
"WFIKKN2",0.624418378522968
"PLEKHA1",0.000146210727633364
"CD53",0.0407564265731261
"NBPF11",0.761048671645522
"GPR160",0.246865277036879
"TXNDC15",0.764756365763673
"CPPED1",0.00841775988667296
"MZB1",0.528300875979392
"KLHL34",0.45845612993191
"APOPT1",0.186627028165343
"WDR11",0.811571895832348
"NME1-NME2",0.00137753201759089
"LMO1",0.57829508164601
"LCP1",0.0109808640506369
"UBE2I",0.245020598775694
"C1QTNF7",0.455332900545593
"PON1",0.428593894309715
"FAM132A",0.216902467489139
"CCT7",0.0127233700885069
"COLEC10",0.893065255561237
"PSD2",0.145533739462637
"PRMT3",0.221723071596987
"ZP3",0.622015020212718
"CD82",0.143891406408839
"STOML2",0.00950174860799723
"TMEM129",0.611411075405645
"SREBF1",0.566592807130909
"LRRC4C",0.808277433053313
"SDC4",0.707107132468379
"DEUP1",0.587882908199079
"LFNG",0.163652173867663
"SON",0.73606710574989
"CITED2",0.773271761377515
"UBE2B",0.00818588540277151
"TTLL12",0.873048685795335
"DSC2",0.150520840403878
"ADCK2",0.130539260023078
"CLEC12A",0.959234906697201
"NOMO3",0.334697074948874
"ZNF337",0.0657086393021516
"MATN3",0.68955048477148
"PROCA1",0.538355569525541
"PLEKHA8",0.989098912877196
"MCM7",0.00326361162100962
"ITIH5",0.580885318966101
"MRPL22",0.101920965946927
"EPHA10",0.389910288087656
"ZNF702P",0.0194661850036709
"AMY1C",0.224190278316462
"RPH3A",0.325122124011959
"CCDC62",0.844796766266035
"FBXL15",0.203895501269698
"TRAF3IP2",0.045396484480644
"CDC20",0.00646124476595613
"TIMP4",0.0564415053266238
"SURF1",0.859559262237164
"TEX33",0.583984694698518
"RGL4",0.0779183705127709
"MED12L",0.980188725913882
"NECAB2",0.269634242637365
"HIST1H2AI",0.805191720874577
"HYPK",0.860935911299201
"TLK2",0.730002342801107
"UBR2",0.00168670875183374
"MXI1",0.215415485072548
"COX5B",0.0484535862800361
"SLC24A3",0.903047897856631
"RIC8B",0.171322168509607
"CLYBL",0.2723340767411
"B4GALT7",0.183191899932079
"S100PBP",0.648990013734185
"RNF123",0.490829901786292
"TUBG1",0.011496373321137
"DNAJC7",0.455017270250253
"STAT3",1.83995896932395e-05
"ELMO1",0.165839223378887
"BANP",0.00259952429017548
"MAOA",0.689724910715075
"DMXL1",0.4004528266291
"MRPS10",0.577785535826583
"CFAP77",0.246743205962808
"FLAD1",0.113588343502347
"SNORD54",0.0910957911483286
"HEPH",0.4863642186893
"DGCR6",0.00644875768779521
"CDHR1",0.142498379638188
"SLC13A4",0.490330590479354
"SIX2",0.906478173342988
"EPB41",0.599021858702904
"CLNK",0.516246643540048
"RPL32",0.0327344129475017
"FAM180A",0.401814910271725
"CCDC148",0.842295375869776
"OR2T29",0.0401702605804358
"ZNF286A",0.413804855524913
"TGFBI",0.563225104810624
"MMP13",0.386775667954802
"ARHGAP9",0.0105531739933034
"TFF2",0.618589928695638
"OR2L1P",0.523465712921899
"NELFCD",0.898623284858606
"PDLIM4",0.685320051750915
"ARSF",0.884640874249455
"ELF1",0.851562712702649
"CANT1",0.00283111842855348
"ARHGEF18",0.151868873456352
"APOB",0.170027744041175
"CENPB",0.457871534805215
"RAB1B",0.00365848089813929
"ZNF485",0.206717365466024
"CACNA1E",0.00653265666395869
"SEC22C",0.0988276176046019
"FAM129C",0.206405426510637
"ERGIC1",0.266501226538271
"TMEM72",0.997530201666645
"FASTK",0.640571288161597
"RFFL",0.780972963264813
"PTPN6",0.0306241541513459
"SLC30A5",0.00583221044455762
"IZUMO1",0.926240965786874
"RPF2",0.29975923625939
"SLC25A11",0.698393855482773
"CELF2",0.665588839584728
"FBLN5",0.118279676511258
"NKIRAS1",0.191890987213469
"TIMM23",0.0590249754296816
"USE1",0.265777744035731
"LRRC30",0.825256059546974
"EPHA1",0.605401121975782
"WBSCR28",0.398746975503589
"P3H1",0.994633019894835
"HTATIP2",0.0745557634479265
"CCR9",0.290333831783409
"SLC14A2",0.372037687143756
"MBIP",0.506838972897103
"CEACAM1",4.40523286002038e-06
"PNPLA4",0.949568623783864
"DHTKD1",0.166584925432154
"MFSD14B",0.095296875340103
"ZBED5",0.325391451364985
"TCF3",0.104614903023208
"TP53BP1",0.538860667250917
"ALG5",0.0871111512876258
"PTGDS",0.519755819101669
"KLHL9",0.511444484576824
"CES1",0.525644626334921
"NDC80",0.0819958874311045
"CENPF",0.0387428906118247
"P2RY13",0.464561786503639
"USP11",0.512368813254095
"IFIT3",0.00107613941850625
"DYRK1A",0.916410211503726
"PROZ",0.0532019220294331
"DLD",0.699836292178138
"STUM",0.201095981618314
"NRIP2",0.0279295525085126
"FAU",0.116137835631258
"CHEK1",0.0494561999694086
"MED4",0.17851459693528
"ATG16L2",0.000418442072047016
"NSUN6",0.586686289600485
"CADM2",0.0437520964099244
"DNA2",0.530882448434375
"DAPP1",0.137152029143738
"UNC119",0.393170184713834
"LINC01101",0.580138980019829
"HIST2H3D",0.34936002512337
"CYP51A1",0.357839191482887
"C11orf54",0.422667642663702
"TMBIM4",0.747062168087737
"KPNA4",0.833799305734839
"TMEM138",0.0486518866787711
"OR5I1",0.775302289932508
"ATP2B4",0.450395775717025
"EFR3A",0.774684584909124
"FBXO18",0.0790879264134104
"GRHPR",0.333365332925744
"WSB1",0.705724165165732
"TAOK3",0.859101553640719
"FBXO33",0.936211453068164
"APOBEC3H",0.0105472595646849
"MRPL50",0.261160694442229
"PPP1R14C",0.515892258933737
"CTRL",0.000261526817709626
"NLRP2",0.0341588287905508
"RPSA",0.00177221396614026
"CT45A2",0.220103201652756
"C19orf12",0.603567782568219
"PPP6C",0.111707551109769
"FLNB",0.117695058442787
"ZNF599",0.384450745048645
"GTF2E2",0.0264493138068266
"ZDHHC16",0.000918069544732014
"SSU72",0.597990571516592
"CEP170B",0.486259771145507
"SLX1B",0.010946747722254
"MINPP1",0.674952552118569
"CASC3",0.0226059347456137
"NPR3",0.566688814681783
"KRT14",0.712458436720182
"SPG11",0.231471366737512
"TCHP",0.700412358955888
"SERINC3",0.00226613589089054
"NOA1",0.512145362494507
"SPTLC1",0.481803236034765
"NSMF",0.333385595524443
"PTGS1",0.122976792826288
"ITGB1BP1",0.102167635037849
"C6orf89",0.887408403869212
"CD36",0.0701226115602469
"FCRL2",0.0221997142686503
"CTR9",0.9190272538611
"SUMO4",0.873917314186904
"ZNF260",0.354771359635609
"EDC4",0.447117426820132
"CEP19",0.204435459312434
"LTBP4",0.556629683311908
"CRTAP",0.158824305655915
"FKBP14",0.702623127107738
"RIMS2",0.0194864181298442
"SPCS1",0.00630985666964869
"NUB1",1.64768483275849e-05
"TRMT1L",0.393886287014592
"FOXN3",0.0495528716384578
"NRTN",0.120127406025316
"AMT",0.114941431596258
"DIABLO",0.0203782902263747
"EPS15",0.334811323640221
"SH3BP5L",0.540704754611565
"ZNF445",0.913003916211948
"ZFP91",0.205239480013818
"RPRM",0.406038674644557
"GSDMD",0.000702314212182223
"GPER1",0.200028833298417
"NOL6",0.446260674284505
"ROBO4",0.543830021625008
"DCUN1D3",0.0408800126018066
"CLEC4C",0.764958866599302
"C2orf54",0.326896952312759
"PUM3",0.248160577881311
"ERRFI1",0.28051587330329
"STAMBP",0.433829023557171
"TCEA2",0.346977595812345
"SKP2",0.0150702197461001
"BRF2",0.336724738232374
"USP15",0.559246072251207
"PLIN1",0.677812995701558
"TUBB",0.0404103341143421
"LCA5L",0.944298950736646
"EPO",0.975399534072474
"ACTN3",0.658778664666627
"EFNA4",0.788697737515711
"C4orf22",0.4347484237513
"EIF2S3",0.351774563658144
"ABCB10",0.165791572866212
"FLI1",0.521608947749046
"DCC",0.627550685857605
"BCL11B",0.000434079236150001
"MARC2",0.106487322548835
"CSE1L",0.106615229802516
"OR13C2",0.267889411217304
"CLPTM1",0.332157770082622
"CFHR4",0.275576106072504
"CA10",0.00765254455870859
"RAB27A",0.523445646360209
"ANGEL1",0.430361063218931
"RNF149",0.00130139307482374
"REP15",0.540654110419666
"WDR61",0.284176922544799
"LASP1",0.128330905091985
"THEM5",0.5112079030422
"MAP4K1",0.00538847244040117
"ACBD3",0.752996856396847
"GAB2",0.0036982378999769
"AKTIP",0.0187774713844088
"PMEL",0.340164725663146
"WASL",0.660146422706236
"TRAPPC6B",0.268123945454896
"TNFRSF10D",0.986150635955337
"NUP214",0.60330666660891
"TMUB1",0.974326131675236
"REEP2",0.643692403562056
"ARHGEF4",0.378340066665255
"HLA-H",0.0006978613946413
"HEATR3",0.0826352739319293
"OLIG1",0.405622050598499
"OPALIN",0.183959601060148
"FMR1",0.410004349656051
"YTHDC1",0.870707897190945
"OR8A1",0.723793301078028
"MORF4L2",0.443822931717486
"GSTTP1",0.590624917363795
"CECR1",0.105838613638751
"IL22RA1",0.472975449301599
"TP53I13",0.0492488298858434
"HIST2H3C",0.0612052954868616
"KLK13",0.39088059902743
"DCTN5",0.223062806641114
"GSDMB",0.255502371379795
"MIS18BP1",0.642813339705788
"XCL2",0.715637732225932
"AMFR",0.0198327759079902
"CTSZ",0.166709829657748
"CDKN3",0.0625078988166886
"SRRD",0.910835242546111
"BSX",0.0113418653742076
"FOXN1",0.752277851146822
"COQ10A",0.13710080285429
"ATP5H",0.00415609282944538
"TRIM56",0.0283071477400985
"CALM3",0.0742481948453208
"WNT4",0.778090399811165
"RING1",0.406329123724039
"PSMB6",0.262344521590839
"ZNF679",0.072433529105691
"RBMS1",0.0129575342885637
"CAMK2A",0.432647393706694
"FAM134C",0.655814996671197
"STK3",0.0335485629301725
"UQCRQ",0.0849913053845469
"SP2",0.037201234179446
"CCR10",0.0925799167780923
"CRK",0.000555741304763893
"DENND2A",0.17074523543977
"SKIV2L",0.330515313969418
"PITX3",0.754086612595516
"GCNT1",0.801898100687756
"DUSP14",0.126134574139769
"ZNF75A",0.594733272389754
"TRERF1",0.0687982443963525
"IRF8",0.450900830980665
"HSPB9",0.374240440960441
"PI4KB",0.737595751737905
"USP22",0.246349260139611
"PREPL",0.870898237567953
"LINC00472",0.336993504019814
"KIF17",0.511423957714987
"VPS52",0.696029983626558
"FAF1",0.935693544419913
"RPS14",0.00627635458315447
"COL23A1",0.304226541230019
"RBX1",0.035205360476381
"AHCTF1",0.696363729307114
"ACRC",0.964220526348136
"LYPLA1",0.0620734391435007
"ZNF586",0.657697692907177
"SSUH2",0.324302692039739
"CXCL8",0.490321853372933
"RBM15",0.232259609474492
"C9orf72",0.384346399994883
"PPP2R5E",0.380154332467537
"SMDT1",0.651925755967525
"PHLDB1",0.409115908470266
"KRTAP23-1",0.967851833919513
"C1orf229",0.0279093641021918
"TRAPPC11",0.556261126449452
"RAP1GAP2",0.94229174476635
"KRT17",0.0474778172911792
"TRIM62",0.508960046719809
"KRT28",0.360551013402129
"TRIML2",0.616870553425665
"CSPG4",0.429889305773707
"ADGRG5",0.00203575669326205
"SLC17A6",0.82565874964128
"PINK1",0.229577465009993
"FCGR2A",0.000148300010645464
"ASH2L",0.135612143754997
"NOP2",0.00997660808045955
"INS",0.477164935514365
"MPC1",0.566750375180669
"TEC",0.0581526854762771
"PLD3",0.242146585120181
"ACE2",0.690393802929068
"PASK",0.00182819378358781
"HSBP1",0.598586000700039
"EIF4A3",0.944000591784961
"TRPM7",0.221325665622219
"PRPS1",0.000200352761932076
"HSF1",0.598316172809175
"GPSM1",0.22213004304452
"ZC3HAV1",0.012783659217479
"CCND2",0.0039416718809151
"AP3M1",0.683217462580872
"FBXO7",0.121268817658594
"TMEM61",0.0551353118713866
"RPS6KL1",0.415000843476158
"NKX3-1",0.0320310019896203
"SQRDL",4.47185365453227e-06
"POC1B",0.980005678688827
"DFFA",0.0731918304937271
"MTX1",0.0901217875927983
"SLAMF8",0.0542213937460384
"C21orf59",0.137772749221463
"INPP1",0.823754550841435
"SDHB",0.467639580803496
"MAPK3",0.0448958376896436
"PJA1",0.045152842754
"AGAP11",0.697716300911917
"SNORD73A",0.377118896822211
"VASN",0.990959641115536
"RANBP10",0.00835776268653603
"PLPPR2",0.00924630398209055
"ZNF577",0.498869731610494
"PPP1R21",0.963191570666349
"SLA",0.0377856257281414
"CAMKV",0.499657705795183
"OR13C8",0.697427280639425
"TMEM114",0.679480352843257
"SLC25A20",0.0436814058355163
"DEGS1",0.701647771993518
"HYAL3",0.916983867891093
"ZNRF2P1",0.407441311711436
"HINFP",0.0633453518743578
"SULF2",0.0296511303295833
"LTBR",1.99845353277219e-05
"UBAP1L",0.0672532902386993
"C12orf65",0.682365963950153
"RRAS2",0.0237689943345985
"GUSBP2",0.0560978132717549
"IFRD1",0.850076638579042
"ALDH3A2",0.922350196154758
"LCMT2",0.590570134183451
"ZNF283",0.202167543620798
"PARVB",0.933049597700948
"EGLN3",0.709684175678349
"PTGIS",0.452687490233056
"SPCS3",0.390103150701092
"PLA2G16",0.00692590804982639
"TMEM101",0.395617812890491
"TCTE1",0.355278375782037
"DNAH17",0.608864547545507
"ANKRD33",0.225203897558788
"SLC4A5",0.430831767271241
"MC3R",0.127706181736193
"HBA2",0.0440311937628972
"OR56A1",0.118647534159409
"MLKL",0.00057953770868025
"SERPINE3",0.110175071868045
"HOXB6",0.00115319005050702
"CMTM3",0.10190182420222
"XAGE5",0.991623519819879
"RITA1",0.0312528544302866
"THOC5",0.00510146016006093
"TNS3",0.0468790840934867
"TRIM67",0.170967032073814
"PDCL3",2.1743655773653e-06
"NPY1R",0.67552683692912
"SPATA18",0.410423016903151
"FAM129A",0.00168926088043171
"TAF1B",0.126987028501734
"CACNA1S",0.820018182851241
"AMD1",0.115544788295771
"KBTBD4",0.612703485495728
"SLC25A13",0.69822093200911
"CRH",0.790315861302018
"GYPC",0.648671245720053
"SAA4",0.119930575698797
"FCN1",0.00106505879821108
"ELMOD3",0.593508145955673
"PGAM2",0.884745795738283
"STK25",0.0275304854268836
"ESAM",0.897336009608375
"CT83",0.277049876530206
"A3GALT2",0.614160483361188
"GSTM1",0.126755972427203
"AWAT1",0.70091965609929
"HNRNPF",0.310474964292684
"ZNF282",0.122141326870004
"FAM198A",0.958312497857262
"KCNB2",0.389149954228475
"PHEX",0.195934388101284
"TMEM52",0.155886416547
"LTC4S",0.75977537662912
"LMF1",0.331779523618372
"ZDHHC18",0.000803595552662351
"BLK",0.684214614242185
"OAF",0.069906269220017
"TAF6",0.771775248249019
"CDC37",0.376124789691477
"ITGB5",0.0469553681184256
"FHL2",0.094565707805516
"WIPF1",0.281886086304714
"ZAR1L",0.882480729759297
"PRTN3",0.92420488841157
"KIAA0922",0.0123966154353382
"LRRC47",0.946933777185661
"CWF19L2",0.649182820574801
"DDAH1",0.187969427083519
"PIP5K1C",0.533322106313665
"LIM2",0.199157983187172
"GVINP1",0.500068524732419
"UROC1",0.299441131641736
"JOSD1",0.0332109911887283
"ZNHIT6",0.0639704395779941
"RGS10",0.0926109213557691
"RMI1",0.0901623974195031
"ZFAND4",0.156986787373636
"CRBN",0.264341340465744
"KCND1",0.251710646063134
"STON1",0.276386007914676
"HPX",0.205232398793666
"NAAA",0.138965112294128
"TTC13",0.0535156506217684
"TBC1D10B",0.15972187820537
"FOXE1",0.384706505891827
"C2orf69",0.673344614581122
"SNORD42A",0.610259612066148
"KMT2A",0.275065657548926
"PER2",0.822416025564543
"GABPB2",0.145125186944473
"SIK2",0.82823859105395
"CCND3",0.736676223917953
"NFYB",0.95758672607933
"ARSB",0.174507466290367
"MED15",0.049863085731661
"ROPN1",0.457117282225041
"PRKAA2",0.276617743538071
"GPR17",0.8984301605757
"TTC30B",0.107021819504772
"CENPM",0.00605834560006444
"BATF",0.0573831784772632
"ACOX1",0.022473584203824
"PCSK9",0.560906186940867
"AADACL4",0.899583153097572
"SLC2A14",0.0726388859379594
"OCLM",0.71954386776496
"GRK3",0.0429926711782358
"BCR",0.226296232755888
"MAP2K3",0.161724181337851
"CIDEB",0.157908629210487
"USH1C",0.930833831536325
"MID1IP1",0.144185015180218
"MIXL1",0.519997459305985
"SPNS3",0.454471129363817
"C1QBP",0.0184547240645639
"CD8B",0.105672010788683
"XPNPEP1",0.366491322301104
"FHL5",0.07140778642729
"LYST",0.248431819447734
"PPIC",0.411001381483892
"NCOA1",0.0111662414239161
"FAM69B",0.620996979146425
"FOXQ1",0.576891350613055
"ZNF672",0.0818872307489591
"ATF5",0.00163499458121295
"WNK4",0.00309771804662511
"OR52N4",0.982792981374458
"NAA15",0.638996293367514
"DHRS12",3.52728488135483e-06
"RASSF5",0.0104396957548331
"ABCF2",0.191876142216517
"CNOT1",0.790884251428562
"TSPO2",0.330291604486714
"SNORD16",0.526610185410026
"CUL2",0.0922757475999755
"ANKRD49",0.23235239459475
"PPT1",0.334324651470323
"CLN3",0.319492198198078
"YWHAZ",0.763754520130607
"TOMM20L",0.321298285429612
"KRT2",0.291087215026862
"BRPF1",0.1242479385184
"RHOT2",0.729802295171316
"C5AR2",0.320372349620543
"MATK",2.56959978486584e-06
"BACE2",0.484955053322107
"RUNX1",0.184727903335288
"CYP4X1",0.948650010686446
"LY6G6C",0.692516446587419
"TGM4",0.0383415904836355
"DRAM1",0.00278792274390596
"AP4B1",0.0225353230514843
"PPP1R13L",0.533317251892258
"KISS1",0.779523764017934
"VSIG4",0.427620661968635
"CHGA",0.516425109751251
"NEUROD1",0.453733011433693
"ZSWIM8",0.00229275263512856
"PYHIN1",0.0012251163115179
"NME3",0.0421887034799978
"KDM4D",0.115300933228836
"PCDHA10",0.523363004063941
"WDR6",0.153764332086946
"OSBPL10",0.917271429100592
"E2F3",0.757556800208445
"ZNF229",0.590040624290506
"TIAF1",0.355882340805815
"PAF1",0.00633718375457067
