"","p_value_mix_compsym"
"IGF2R",3.52645211851854e-05
"HINT1",4.25181596961366e-05
"AKAP17A",0.00794635760429185
"GSE1",0.000150301563260236
"LY86",0.0232563760853703
"TNS1",0.00115551711980788
"GNG2",1.05928654736687e-09
"ANP32A",0.479602959229779
"MICAL1",0.000247127594321328
"PCNP",3.88244991711417e-13
"RPL10A",5.40755760058964e-07
"BCAS4",1.39194848192137e-06
"TCEB3",0.394156641601716
"SMCHD1",0.00416863814982138
"GSTO1",6.45353687156458e-08
"R3HDM4",0.000509275983075597
"RBPMS2",0.510801831620973
"IQSEC1",4.90458915203273e-05
"PPP1R7",1.60766098100673e-06
"SLC4A7",3.86357612569554e-13
"FAM3A",7.31276639243106e-09
"ACAP1",5.72401459564276e-10
"PYCR2",0.376752780117326
"DRAM2",8.71619692954795e-06
"TOMM5",0.0330060783361603
"FSCN1",0.898752499801036
"RNF40",4.73996691063849e-06
"RPL37A",0.669192533631836
"ZNF25",6.86384282744257e-12
"SBNO2",2.39392505818614e-10
"COMMD9",0.000136156065802417
"PSMC3",0.00390224678136308
"MYL6",0.00133445365170193
"ATP5SL",1.85126360907617e-07
"LDLRAP1",2.15127155311912e-07
"XRN1",3.83926151914515e-06
"ING4",0.651293874153308
"FAM118A",0.0174302748720047
"PITPNB",0.0332277923482779
"DCP1A",0.00130137528675456
"BTBD10",0.00988610670436463
"FAM49B",0.16302160495455
"XBP1",0.00184532593800191
"RHBDD2",0.000672019908770749
"VAMP5",0
"CARHSP1",0.609529409237084
"SSBP1",0.276269614007496
"COX8A",1.8158533167334e-05
"NACC2",1.20460841943615e-05
"CREBBP",1.0921931936525e-05
"GINS2",0.00963749214870291
"CAMK2G",0.154968898202894
"KCTD21",0.428050563157635
"TDRD1",1.86335135321514e-07
"NDRG1",0.142371327302845
"TRMT12",0.144578575784397
"FAM234A",0.000748512122253242
"PBX3",2.44249065417534e-15
"ZNF524",2.46832784212003e-08
"JUND",1.67418880200332e-05
"UVSSA",0.000188963690129551
"HOXB2",4.72900896220096e-09
"MYOF",0
"COMMD7",0.000470853423243156
"DYSF",8.86379858400232e-12
"PPP2R1A",0.00305314976781734
"NFYC",1.51052242247651e-06
"SLC25A44",3.82896999928661e-06
"DRG2",0.00066445595928899
"RHOQ",4.00143111756179e-07
"RPS4X",2.62974983566977e-07
"PNPT1",0.722773771720918
"UBL3",1.10311759726756e-12
"C4BPA",0.00280122750449174
"MMADHC",0.00197555094722457
"RNF11",7.52000809955966e-06
"MTDH",0.000322246069442977
"PCNT",0.0863085697832969
"TLK1",1.96176408451265e-12
"GPR132",0.0126355253549337
"SLC5A8",9.04416542517605e-05
"RELB",1.99840144432528e-15
"C15orf57",0.00289476141360234
"FAM20B",0.813020830632254
"TFF3",0.141216499185702
"ARHGAP45",0.434156617117394
"PLEK2",0.177164175550338
"ADPRHL2",0.000644807312174867
"OXSR1",0.00163087974818699
"DERA",0.00027942453779628
"MAPK8IP3",4.96751537681916e-08
"ARHGAP21",1.15098717223816e-08
"COPA",9.2860081622459e-05
"EEPD1",0.00228869242563556
"DCAKD",0.0493736057057501
"DUS2",0.743692336834308
"NDUFB10",0.000520458205210517
"MED25",6.3186369181345e-06
"CSRP1",4.22528081411855e-08
"OR2W3",0.0403988028995419
"MYCBP2",0.0489690027750121
"RNF115",0.0584207289177179
"RASSF2",0.000100297504263547
"C12orf57",5.23134943630765e-06
"ARG1",0.0311674334487018
"NDUFS4",0.00241739736478197
"TMSB10",9.09290286277287e-06
"BCAP31",3.21734541104401e-05
"FAM222B",0.0467987026813976
"PRPSAP2",1.06226068852244e-06
"DMC1",1.92819634807773e-05
"ACER3",9.33071397923868e-10
"CDK5RAP3",1.74926341961479e-05
"RAB35",0.000358766870957927
"ARAP3",0.00163725202393894
"ATP5L",0.00169454387071633
"AHR",0.398450235708305
"DNAJC15",0.12079879262088
"SLC35F6",0.000184999284636889
"UBXN1",0.000663971511516204
"C8orf34",0.0429747800431961
"ZSWIM1",0.00218584840582814
"ANTXR2",0.0414609007447747
"TRMT1",0.00365542490336912
"RWDD1",0.000138543374416211
"ANKDD1A",0.00282660967227177
"TOM1",3.52413714113098e-05
"MRPS9",0.000124905383168006
"C6orf136",0.190926183621961
"CRIPT",0.00284467956455969
"TIMM17B",0.000934876892412007
"LAG3",0.0015024997056805
"MRPS7",0.465080846138835
"CBR4",1.15346754370194e-09
"RAF1",0.0137546844739065
"CCBE1",2.95997273358495e-08
"IL16",2.0807506484477e-06
"SETD1B",0.00759441293753826
"NDUFB7",5.52333952796857e-07
"TRIM25",5.73192158848101e-06
"ANKS1A",0.495211454200713
"SLC25A1",0.00153471179537723
"MRPL53",0.165907888443088
"RAB29",0.000166474690048157
"DARS",8.46475067817209e-09
"KDM1A",0.150971029907815
"P2RX4",1.26235617714521e-06
"CHCHD4",0.359317045489122
"CABIN1",7.56071917883405e-05
"PHKA2",4.26178014845124e-06
"ZFR",2.65054778125773e-09
"MDC1",0.0126126949102026
"PSMB7",0.0414718800713976
"SMARCA4",0.537504657748164
"TCF4",0.00388339347122568
"DNAJC28",0.288364157806519
"PQLC3",0.000145755529024072
"TCFL5",2.13955519967612e-10
"AEN",0.0350197976571255
"TRPM6",0.0934569785574736
"SAMD9",0.000317490902217332
"EPB42",1.46316115194889e-05
"TRAPPC4",1.72546802705842e-05
"SCARB2",0
"UBAP2L",0.0176095671638787
"BFAR",8.84177634874472e-05
"TLE2",0.00219133958140905
"TCF25",0.176356922581217
"RNF141",0.00243221165768626
"PIM1",3.29854039361477e-05
"RRP36",0.655808514899356
"MRPS2",0.00318212102945559
"API5",0.000215797750476865
"NINJ1",1.90253788279193e-08
"CYC1",7.318678996171e-10
"MAN2A2",0.0428399922071693
"GPS2",0.0276879574643325
"HVCN1",0.100310773968174
"MCM5",0.326806698347408
"LYZ",0.000608639440873748
"RPL7",0.00106377174979644
"ACTRT1",0.628296920184408
"NOP10",0.617172893480373
"ITPR3",4.49664605550737e-08
"HBD",0.00428556635523325
"ZNF223",0.107242961384476
"GTF2IP1",0.19848900355011
"PLCG2",0.0492306051621223
"FCHSD2",1.5242615785116e-05
"LAMTOR1",0.017658222338844
"NUP107",2.20354755309238e-06
"ATXN7L3B",0.022387150606016
"PRKCQ-AS1",1.7385600258546e-05
"LOC102724002",0.0293724761772342
"CREB1",3.59354336068041e-05
"LOC100419583",6.70150601678188e-11
"LOC100505715",0.0164969159536124
"LOC101930164",2.15372164547034e-11
"UHMK1",1.40549641924892e-08
"ATXN7L3",2.8695330556161e-09
"MIAT",4.48851539269768e-08
"LOC107987345",0.00519185019773549
"TSPAN14///NUP58",0.000413750950422731
"MIR181A2HG",9.18542438403946e-05
"RPL3",1.85260966567569e-08
"FOXP1-IT1",6.63910171283533e-09
"LOC105369266",0.0104752307381243
"LOC101929523",0.0233060680308329
"HNRNPA2B1",7.9639073113924e-11
"SNORD13",0.0122888003470677
"ITCH-IT1",1.89372761916218e-09
"LOC100506159",0.220919355853118
"LINC00339",4.64701939240086e-06
"LINC01278",0.0981433158925877
"LOC285593",0.723293481240232
"LOC101927166",0.0192465587099836
"PIP4K2A",0.00788952039099144
"LOC105376064",0.0924734134118292
"UBC",0.420303552019754
"TUBB2A",0.781512645929933
"MRPL37",0.0405697509480064
"RN7SL1",0.191993926072037
"SLC52A2",0.351804599251481
"TOP1P2",0.0169588454109657
"ZNF341",1.59592289383781e-08
"ARPC5L",4.55593236980967e-06
"CNOT9",0.0675997881691939
"LPAR5",5.43318019463612e-08
"NCR3",0.00238017687138137
"SEPW1",0.0377798149236194
"RPS15",0.51315463301252
"TMX3",1.7121789618546e-05
"ADAP1",0.00189542315874092
"NUBPL",0.0013701776402012
"PTTG3P",0.786298661259889
"ECI1",0.206587507401809
"TMEM86B",0.0244805833509526
"TRPV2",0.000258354634538271
"OSER1",0.00803288483314257
"SVBP",0.450634651382871
"GABARAP",0.000623489024752066
"UCKL1",0.00271743525003409
"ALDH16A1",0.0626379990294834
"C4orf3",0.97583090325955
"LDLR",2.70574007643631e-10
"RHBDL2",6.94243236061265e-05
"ISG15",4.31372715326006e-11
"MPHOSPH8",0.203574199434366
"CYP4V2",8.52638715187481e-09
"MRFAP1",6.72563760240052e-09
"MBD4",0.000508668455974859
"EXOSC7",0.094482042193331
"ANP32AP1",0.696175538406627
"CD99",9.58307598630803e-06
"MKRN2",1.21926491125635e-09
"ESYT2",3.20346978166519e-07
"PSMA2",0.0452084893135098
"IFI27",0.0111430008626805
"TMEM94",0.0136769770626666
"PPM1F",0.178865125125409
"SYK",2.0226197052331e-05
"CD48",0.000224795896035856
"PLCH2",3.03143443347587e-06
"RABGAP1",0.0092566782478436
"IGFBP7",0.000220433193550029
"CTNNBL1",0.000128015139759796
"TBC1D2B",5.52891066263328e-14
"STIM1",1.47345076820793e-05
"HLA-DRB6",1.00064401209465e-12
"AFG3L2",0.0100006639096837
"RRP8",0.00684473973853206
"FAM26F",1.81254953265375e-05
"PVALB",0.0685577648259444
"SNRNP27",0.000589357551971759
"LSM2",0.000313373334638989
"HNRNPUL2",0.0630487318636049
"ECHDC3",0.0887151584736563
"MRPL14",0.00502378127261061
"TMEM203",9.39277716005549e-06
"S1PR5",3.314144333455e-05
"BARD1",0.00802046134666234
"PGS1",0.0613230403221099
"HIST1H4C",0.000301460502923567
"PDIA3P1",2.52657659238764e-07
"ITM2A",2.68112199108828e-11
"KHDRBS1",3.0113859495362e-05
"VPS51",0.000521397169975346
"CLDND2",2.06899903820723e-06
"SIRT7",3.30423166983174e-06
"ALPK1",7.99360577730113e-15
"MDH2",0.0345153867835993
"RPL22",1.38549172135072e-10
"KLRB1",1.80808767957785e-09
"LSM14A",2.22044604925031e-16
"C1orf123",0.000393248969090099
"TOX2",0.0508299873098318
"IRS2",1.08801856413265e-14
"M6PR",0.0509867097319874
"HBG2",0.0570044092952382
"ARPC1B",0.0433147509184085
"SLC15A3",1.16083698209479e-10
"JUNB",2.76489312058814e-05
"NDUFV2",0.00736228561881991
"RPL5",3.30251469060627e-07
"CPSF3",0.0119137883214544
"ZC3H4",0.0823220987294295
"POLR2B",5.77461407416102e-05
"PSMG2",0.0114030147620204
"AQP10",0.166720722099599
"TMEM79",0.617054173612429
"FLT3LG",0.00373224633681957
"HBM",0.201482873681218
"FPR1",8.98316552662148e-05
"TMEM109",0.000600874190449074
"WBP1",0.188602004793237
"GMFB",5.53976234884956e-08
"IMPA2",0.394634776085621
"SPTAN1",0.272561467766743
"KAT6A",0.000162728416532865
"HSP90B1",4.17114565109955e-09
"MRPL51",0.00118007335584625
"NUDC",2.04617580916722e-05
"GATSL3",0.0838798374670424
"ANXA2R",0.00071229598256628
"SUN2",0.463318476664453
"ATP6V1F",0.00436533365716396
"HBB",0.00364545725344478
"TMEM9B",2.21707264769222e-08
"RGS18",8.88178419700125e-16
"MBTD1",1.8832711397021e-06
"HNRNPH1",0.0122294694416991
"POLG",3.62585953541661e-05
"MORC2",0.165305010387705
"MRPL15",0.00726034164601441
"AIP",0.0143459370851617
"LRFN3",0.278211795518146
"JCHAIN",0.0550480103282427
"CCL3L3",0.207180545379499
"SLC35A4",1.02747118546631e-06
"XRCC5",0.0949794143131083
"BLZF1",0.000468296502850851
"NCF1B",5.55111512312578e-16
"FNBP4",1.22309917749419e-09
"EPB41L3",0
"GZMB",1.49542122107604e-05
"NPM3",0.0369746694402677
"UFC1",3.00552669518783e-05
"MAN2C1",0.000373202427834674
"DNLZ",0.365887997458554
"DRAP1",2.22044604925031e-16
"CD300LF",6.70110434304316e-05
"DAP",0.13320080232021
"CFAP20",0.0160508339640109
"NCF1C",4.44089209850063e-16
"RNASE3",0.0720860603937545
"NOD1",1.38861785403677e-08
"GBP5",0
"SLPI",0.395312748911964
"FGD2",0
"RAB32",0.120330919179612
"CD320",6.4560208781872e-05
"SLC39A1",4.6365607261345e-06
"NDUFB2",0.00307828621460127
"PLXNC1",0.0133228738849693
"ERV3-1",0.0083243920200935
"RAB1A",3.27898386220937e-09
"KIFAP3",7.93165533252704e-11
"SAMD4A",3.10862446895044e-15
"RIPK1",1.38429678830931e-08
"NDUFB3",0.0160663090285746
"MVB12A",0.000325746251541137
"LLPH",0.22736376338091
"CISD1",0.00138790292203095
"MFSD8",6.10440451174199e-05
"CNPY2",0.28162585650385
"MIGA1",5.70115463727205e-06
"TBC1D22B",0.0467314741661968
"FCER1G",8.12712119824255e-11
"PPP2R5B",0.00066249369203164
"RGL2",1.4195742016665e-05
"SLC36A1",0.000585565221675299
"YBX1",0.464200790981129
"RBMX",0.215001700210743
"HNRNPA1P33",2.18865316269357e-05
"SMG5",0.000602113447109365
"SEC16A",0.00218389014259424
"LMNB1",0.0739255323494005
"LRP3",6.75991173870738e-06
"FOXJ3",2.73763907276958e-06
"TSSC1",0.000435767868963932
"CYB561A3",0.00653883666737665
"KDELR1",0.00364221915147378
"FAM76B",7.74237850764692e-06
"UTP11",0.00706551229481844
"PDE3B",5.66283309133553e-09
"DPY30",0.000200969472982981
"CTDNEP1",1.77691454994466e-07
"SGSH",0.00101048505839474
"ALKBH3",0.00646985430312363
"ATP13A1",0.40457937927111
"ITPK1-AS1",6.78099129036713e-06
"KLF4",1.42244188650054e-07
"SHISA5",7.54951656745106e-15
"CRIPAK",4.90742914400766e-05
"CAMK1",2.06828934512515e-06
"RPL18A",4.53276773717537e-05
"NENF",0.000131290911349669
"RPL35",0.000166027333371899
"FAR1",0.00163082445119644
"SPIB",0.000340312762885153
"ZNF148",0.00243831749826451
"CTBS",0.0174920536956679
"TMEM173",0.000269403993110262
"NACAP1",0.388983221111056
"DEF6",0.0309865524408193
"AKIRIN2",1.92584845374322e-05
"EMC7",0.014592713361899
"ZFP36L2",0.0104033651254505
"GABARAPL1",4.97011944489145e-07
"SSTR2",1.8363252076381e-05
"ABHD16A",8.0941275260038e-07
"STK38",0.0169938194018218
"FAM50B",0.0109382818342625
"ARRDC5",0.0435374339099672
"PSD4",0.213491840484517
"COX6B1",0.00373268947220673
"ZNF652",0.227327609659991
"EIF2AK1",0.0222322937604431
"IMP4",0.0127911450205509
"SHOC2",0.00305430223501091
"SH3GLB2",0.00462485083808462
"STXBP2",3.59343681477498e-08
"RPL24",0.000719582321785373
"STRIP2",0.484819164464607
"PNISR",4.04809519238825e-12
"FAM120A",9.71217828049653e-06
"UBE2F",0.0199058981990593
"DEFA3",0.0217923224440322
"ITLN1",0.0649374596908979
"ENY2",0.0240709280457317
"MR1",5.32741628589406e-11
"ASPHD2",0
"NACA",0.0061460975956209
"UBR3",0.000575454035226075
"PNP",0.300970894604498
"TMEM183B",0.00146564447347053
"RAB8B",0.000556224614265632
"GPI",0.0343157308942694
"FTH1P3",0.0383290675948942
"RTP4",2.05436778699664e-11
"ELOVL5",0.000226118477546056
"MMS19",5.40027451139125e-05
"XPO7",1.2843978799526e-05
"SRSF4",0.173908189669108
"RSL24D1",1.35659305067204e-06
"VDAC1",0.00415238069922974
"NDUFA11",1.00644658060922e-05
"HNRNPR",0.154964671152641
"FCGR1A",0
"MGME1",2.65738270277538e-08
"ZNF69",1.50288469313864e-06
"CUL5",1.07928110892885e-11
"RPS19BP1",0.00168981606156215
"NDUFAB1",0.00421375875054886
"PRELID1",1.96620497661115e-13
"CCDC189",0.253998062377168
"LOC729603",0.315689381485107
"MEPCE",0.0350234843691056
"RPS26P11",0.233244598061034
"NAPB",0.00193394126104329
"SPC24",0.211440936952151
"BCL2L13",0.00444137514892229
"BEX2",0.00142089590954808
"MRPL58",0.00463249755093886
"DDX1",9.50752632178364e-09
"RBM7",0.00460373608734121
"MANF",0.00218879761062984
"LIME1",2.33182923770059e-06
"COX7B",0.0229263615995383
"ANXA1",5.15488764355476e-05
"BRSK1",0
"RPP21",0.0143724796282163
"EBLN2",6.19429796344662e-09
"COX17",0.0372768605328286
"NOC3L",4.7857340639279e-06
"GLS",0
"FAM122B",1.22328813745298e-11
"RPL36AL",0.0319729821372016
"MRPS35",0.00651647314914128
"VAMP8",0.00186653516313307
"ZNF83",2.50854226280239e-10
"RPS4Y2",0.0236120486477094
"NPRL2",4.48583696999183e-06
"CHCHD2",0.0999343428046321
"SRP19",0.27144379060519
"CARD8",0.348642977774447
"TTC19",2.87412298005663e-06
"EIF3M",1.61328252810122e-05
"DEFA1",0.0442590600741657
"PGRMC2",3.65948434888352e-08
"NUP93",0.000211655752807127
"ZFYVE21",1.79558337971564e-05
"RGS2",5.67004529383741e-05
"HADHB",0.00559612310789537
"KATNA1",2.95211443790411e-05
"VIPR1",0.00218282961957006
"TMEM256",8.7768834979185e-05
"UBLCP1",8.7561031758554e-09
"FLVCR2",7.52165362261081e-06
"SFXN1",0.116534056387838
"C10orf54",6.58033530998026e-08
"NDST2",0.00133709821017047
"JTB",0.568694301601569
"RABAC1",0.000735040060363512
"CNOT3",0.000247933104377429
"LEP",0.0129435609727778
"RPS17",1.29139286486613e-06
"ARHGAP15",8.54862629018349e-07
"CERS5",0.117668231951182
"CD52",1.60512718672123e-07
"SNORD56",0.578693885397424
"AGAP6",0.00696229830005468
"DERL1",0.000546244181885314
"B3GAT3",0.000966630801384261
"STYXL1",1.69407183836512e-08
"CDC26",0.0560506668112419
"TMEM91",0.203371128666557
"WDR46",0.000319495474559117
"TMEM39B",0.0709196378420098
"ICAM3",1.15072584372378e-06
"CEP44",0
"TMED10P1",0.00131417631139752
"MXD1",0.0201382656601519
"LRRFIP1",1.88466176020974e-06
"LYL1",0.000679311199709876
"SHPK",0.22402178128621
"ZNF564",0.000330501560420804
"IAH1",0.000317868767031215
"TMEM126A",0.000426578583734738
"RPS2",0.00891943574860332
"LSM1",1.04784368111233e-05
"AOC4P",0.0455393692001006
"HNRNPA1P10",0.00173609793325946
"TMCO3",5.25105958715244e-10
"ASNSD1",1.33017541426028e-09
"PRDX4",0.0113189895446868
"ETF1",0.00122414954809547
"PPWD1",4.50414677777289e-08
"ADIPOR2",0.00399683570582443
"PTCD1",0.0101208826046765
"SUSD6",0.0100051212399477
"ABHD14B",0.00343145296557934
"MSRA",0.000185155823840599
"PDCD5",0.00436703688716444
"STARD3NL",0.0106561674913738
"RPL18",0.00209089827906217
"GYG1",0.163659533886648
"MX2",7.54951656745106e-15
"ACTN1",0.00022219486781716
"PCIF1",2.66556929506834e-06
"CD38",0.0072539429166798
"TLE3",0.000394485181789306
"SRP14",1.55321650869844e-05
"UBE2D3",1.04942836398614e-06
"FCGR1B",0
"PARP10",1.25455201782643e-14
"EEF1G",1.25375310133791e-09
"WDR74",0.00515397495206305
"NPRL3",0.00173466295486746
"MIB2",1.70658961862191e-06
"TBXAS1",1.83536557063491e-05
"DNAJB2",0.0795358717713943
"C6orf48",6.83299528070336e-10
"U2SURP",0.000175462404142901
"UBN1",1.2783883720946e-05
"RPL21",8.53559748548172e-07
"TMEM150A",0.629638971180299
"UBE2A",0.00071966919471822
"ATP5J2",0.0170732539364267
"MRPL52",0.0741808744494949
"AP3S1",0.00193878893782728
"SRP54",0.0152004039834044
"PAM",0.00457478124603794
"INTS1",0.268909061265
"PSMA3",0.0530826298390407
"MAL",2.88199427986857e-05
"CSF3R",6.13740680566188e-06
"UBA3",0.00680255410339126
"MS4A7",1.01230066784641e-06
"NARF",0.000248977618143575
"L3MBTL2",0.00283695745526602
"CDC25B",1.23562773790553e-06
"KTN1",0.000740962087418251
"PTGES2",0.00992673516492615
"PRMT1",0.0324827157820626
"IFFO1",0.0064591717398691
"NSUN5P1",2.26203591180418e-06
"FUBP3",2.46580533769247e-13
"MSLN",0.250553412263599
"KIAA1147",2.03459471492806e-12
"MAD1L1",2.41729211525321e-05
"SRRT",0.152215328722585
"RSRC2",4.32094534885685e-06
"ERGIC3",8.6963475309787e-08
"OS9",5.99022969560714e-07
"SDCBP",0.00127628385534539
"YIF1B",0.0181724527123577
"SLC16A3",1.78924730559471e-05
"FERMT3",1.2150337492578e-05
"PRDX1",0.050326510149281
"SEC61G",0.00565154646250376
"HAUS7",0.000983806986424085
"TRAPPC5",0.000237028603701672
"IDH3B",0.0136918011458791
"BTN3A3",4.08451050759595e-13
"LTB",0.4954798974083
"DPM3",0.000970044652058188
"IRAK1",1.31041665045739e-05
"FCAR",0.767142361557732
"OPTN",1.40210065779911e-12
"HN1",0.233152991953042
"PKP2",0.448863132990321
"EPSTI1",0
"ACTR2",2.67463273750934e-10
"HNRNPL",0.000243480767059379
"SLC45A4",0.00179776083077776
"CTDSPL",0.0669356807640322
"PRDX3",0.000757859507603209
"GPR108",4.57209229143274e-06
"KDM6B",6.46273060622704e-07
"AP1G1",0.00194947508550802
"TRPC4AP",3.32771576960766e-09
"H3F3AP4",3.01452459883222e-06
"PPP1CB",2.43784992193241e-11
"NFU1",0.00428693499397925
"SEP15",0.0133599133073949
